"","model.id","biobase.id","mDataType"
"1650","X.2602.enib.biib","X-2602","RNASeq_FPKM"
"1651","X.2602.LD25","X-2602","RNASeq_FPKM"
"1652","X.2602.LD78","X-2602","RNASeq_FPKM"
"1653","X.2602.LE11","X-2602","RNASeq_FPKM"
"1654","X.2602.LE11.enib","X-2602","RNASeq_FPKM"
"1655","X.2602.LG13","X-2602","RNASeq_FPKM"
"1656","X.2602.TA66","X-2602","RNASeq_FPKM"
"1657","X.2602.uned","X-2602","RNASeq_FPKM"
"1658","X.2602.WN74","X-2602","RNASeq_FPKM"
"1659","X.2613.biib","X-2613","RNASeq_FPKM"
"1660","X.2613.BK20","X-2613","RNASeq_FPKM"
"1661","X.2613.BK20.enib","X-2613","RNASeq_FPKM"
"1662","X.2613.CG97","X-2613","RNASeq_FPKM"
"1663","X.2613.CL57","X-2613","RNASeq_FPKM"
"1664","X.2613.dane","X-2613","RNASeq_FPKM"
"1665","X.2613.enib","X-2613","RNASeq_FPKM"
"1666","X.2613.enib.biib","X-2613","RNASeq_FPKM"
"1667","X.2613.LD25","X-2613","RNASeq_FPKM"
"1668","X.2613.LD78","X-2613","RNASeq_FPKM"
"1669","X.2613.LE11","X-2613","RNASeq_FPKM"
"1670","X.2613.LE11.biib","X-2613","RNASeq_FPKM"
"1671","X.2613.LE11.enib","X-2613","RNASeq_FPKM"
"1672","X.2613.LG13","X-2613","RNASeq_FPKM"
"1673","X.2613.TA66","X-2613","RNASeq_FPKM"
"1674","X.2613.uned","X-2613","RNASeq_FPKM"
"1675","X.2613.WN74","X-2613","RNASeq_FPKM"
"1758","X.2700.biib","X-2700","RNASeq_FPKM"
"1759","X.2700.BK20","X-2700","RNASeq_FPKM"
"1760","X.2700.BK20.enib","X-2700","RNASeq_FPKM"
"1761","X.2700.CG97","X-2700","RNASeq_FPKM"
"1762","X.2700.CL57","X-2700","RNASeq_FPKM"
"1763","X.2700.dane","X-2700","RNASeq_FPKM"
"1764","X.2700.enib","X-2700","RNASeq_FPKM"
"1765","X.2700.enib.biib","X-2700","RNASeq_FPKM"
"1766","X.2700.LD25","X-2700","RNASeq_FPKM"
"1767","X.2700.LD78","X-2700","RNASeq_FPKM"
"1768","X.2700.LE11","X-2700","RNASeq_FPKM"
"1769","X.2700.LE11.biib","X-2700","RNASeq_FPKM"
"1770","X.2700.LE11.enib","X-2700","RNASeq_FPKM"
"1771","X.2700.LG13","X-2700","RNASeq_FPKM"
"1772","X.2700.TA66","X-2700","RNASeq_FPKM"
"1773","X.2700.uned","X-2700","RNASeq_FPKM"
"1774","X.2700.WN74","X-2700","RNASeq_FPKM"
"1775","X.2723.biib","X-2723","RNASeq_FPKM"
"1776","X.2723.BK20","X-2723","RNASeq_FPKM"
"1777","X.2723.BK20.enib","X-2723","RNASeq_FPKM"
"1778","X.2723.CG97","X-2723","RNASeq_FPKM"
"1779","X.2723.CL57","X-2723","RNASeq_FPKM"
"1780","X.2723.dane","X-2723","RNASeq_FPKM"
"1781","X.2723.enib","X-2723","RNASeq_FPKM"
"1782","X.2723.enib.biib","X-2723","RNASeq_FPKM"
"1783","X.2723.LD25","X-2723","RNASeq_FPKM"
"1784","X.2723.LD78","X-2723","RNASeq_FPKM"
"1785","X.2723.LE11","X-2723","RNASeq_FPKM"
"1786","X.2723.LE11.biib","X-2723","RNASeq_FPKM"
"1787","X.2723.LE11.enib","X-2723","RNASeq_FPKM"
"1788","X.2723.LG13","X-2723","RNASeq_FPKM"
"1789","X.2723.TA66","X-2723","RNASeq_FPKM"
"1790","X.2723.uned","X-2723","RNASeq_FPKM"
"1791","X.2723.WN74","X-2723","RNASeq_FPKM"
"1792","X.2753.biib","X-2753","RNASeq_FPKM"
"1793","X.2753.BK20","X-2753","RNASeq_FPKM"
"1794","X.2753.BK20.enib","X-2753","RNASeq_FPKM"
"1795","X.2753.CG97","X-2753","RNASeq_FPKM"
"1796","X.2753.CL57","X-2753","RNASeq_FPKM"
"1797","X.2753.dane","X-2753","RNASeq_FPKM"
"1798","X.2753.enib","X-2753","RNASeq_FPKM"
"1799","X.2753.enib.biib","X-2753","RNASeq_FPKM"
"1800","X.2753.LD25","X-2753","RNASeq_FPKM"
"1801","X.2753.LD78","X-2753","RNASeq_FPKM"
"1802","X.2753.LE11","X-2753","RNASeq_FPKM"
"1803","X.2753.LE11.biib","X-2753","RNASeq_FPKM"
"1804","X.2753.LE11.enib","X-2753","RNASeq_FPKM"
"1805","X.2753.LG13","X-2753","RNASeq_FPKM"
"1806","X.2753.TA66","X-2753","RNASeq_FPKM"
"1807","X.2753.uned","X-2753","RNASeq_FPKM"
"1808","X.2753.WN74","X-2753","RNASeq_FPKM"
"1853","X.2838.biib","X-2838","RNASeq_FPKM"
"1854","X.2838.BK20","X-2838","RNASeq_FPKM"
"1855","X.2838.BK20.enib","X-2838","RNASeq_FPKM"
"1856","X.2838.CG97","X-2838","RNASeq_FPKM"
"1857","X.2838.CL57","X-2838","RNASeq_FPKM"
"1858","X.2838.dane","X-2838","RNASeq_FPKM"
"1859","X.2838.enib","X-2838","RNASeq_FPKM"
"1860","X.2838.enib.biib","X-2838","RNASeq_FPKM"
"1861","X.2838.LD25","X-2838","RNASeq_FPKM"
"1862","X.2838.LD78","X-2838","RNASeq_FPKM"
"1863","X.2838.LE11","X-2838","RNASeq_FPKM"
"1864","X.2838.LE11.biib","X-2838","RNASeq_FPKM"
"1865","X.2838.LE11.enib","X-2838","RNASeq_FPKM"
"1866","X.2838.LG13","X-2838","RNASeq_FPKM"
"1867","X.2838.TA66","X-2838","RNASeq_FPKM"
"1868","X.2838.uned","X-2838","RNASeq_FPKM"
"1869","X.2838.WN74","X-2838","RNASeq_FPKM"
"1913","X.2921.biib","X-2921","RNASeq_FPKM"
"1914","X.2921.BK20","X-2921","RNASeq_FPKM"
"1915","X.2921.BK20.enib","X-2921","RNASeq_FPKM"
"1916","X.2921.CG97","X-2921","RNASeq_FPKM"
"1917","X.2921.CL57","X-2921","RNASeq_FPKM"
"1918","X.2921.dane","X-2921","RNASeq_FPKM"
"1919","X.2921.enib","X-2921","RNASeq_FPKM"
"1920","X.2921.enib.biib","X-2921","RNASeq_FPKM"
"1921","X.2921.LD25","X-2921","RNASeq_FPKM"
"1922","X.2921.LD78","X-2921","RNASeq_FPKM"
"1923","X.2921.LE11","X-2921","RNASeq_FPKM"
"1924","X.2921.LE11.biib","X-2921","RNASeq_FPKM"
"1925","X.2921.LE11.enib","X-2921","RNASeq_FPKM"
"1926","X.2921.LG13","X-2921","RNASeq_FPKM"
"1927","X.2921.TA66","X-2921","RNASeq_FPKM"
"1928","X.2921.uned","X-2921","RNASeq_FPKM"
"1929","X.2921.WN74","X-2921","RNASeq_FPKM"
"2092","X.3127.biib","X-3127","RNASeq_FPKM"
"2093","X.3127.BK20","X-3127","RNASeq_FPKM"
"2094","X.3127.BK20.enib","X-3127","RNASeq_FPKM"
"2095","X.3127.CG97","X-3127","RNASeq_FPKM"
"2096","X.3127.CL57","X-3127","RNASeq_FPKM"
"2097","X.3127.dane","X-3127","RNASeq_FPKM"
"2098","X.3127.enib","X-3127","RNASeq_FPKM"
"2099","X.3127.enib.biib","X-3127","RNASeq_FPKM"
"2100","X.3127.LD25","X-3127","RNASeq_FPKM"
"2101","X.3127.LD78","X-3127","RNASeq_FPKM"
"2102","X.3127.LE11","X-3127","RNASeq_FPKM"
"2103","X.3127.LE11.biib","X-3127","RNASeq_FPKM"
"2104","X.3127.LE11.enib","X-3127","RNASeq_FPKM"
"2105","X.3127.LG13","X-3127","RNASeq_FPKM"
"2106","X.3127.TA66","X-3127","RNASeq_FPKM"
"2107","X.3127.uned","X-3127","RNASeq_FPKM"
"2108","X.3127.WN74","X-3127","RNASeq_FPKM"
"2153","X.3211.biib","X-3211","RNASeq_FPKM"
"2154","X.3211.BK20","X-3211","RNASeq_FPKM"
"2155","X.3211.BK20.enib","X-3211","RNASeq_FPKM"
"2156","X.3211.CG97","X-3211","RNASeq_FPKM"
"2157","X.3211.CL57","X-3211","RNASeq_FPKM"
"2158","X.3211.dane","X-3211","RNASeq_FPKM"
"2159","X.3211.enib","X-3211","RNASeq_FPKM"
"2160","X.3211.enib.biib","X-3211","RNASeq_FPKM"
"2161","X.3211.LD25","X-3211","RNASeq_FPKM"
"2162","X.3211.LD78","X-3211","RNASeq_FPKM"
"2163","X.3211.LE11","X-3211","RNASeq_FPKM"
"2164","X.3211.LE11.biib","X-3211","RNASeq_FPKM"
"2165","X.3211.LE11.enib","X-3211","RNASeq_FPKM"
"2166","X.3211.LG13","X-3211","RNASeq_FPKM"
"2167","X.3211.TA66","X-3211","RNASeq_FPKM"
"2168","X.3211.uned","X-3211","RNASeq_FPKM"
"2169","X.3211.WN74","X-3211","RNASeq_FPKM"
"2320","X.3483.biib","X-3483","RNASeq_FPKM"
"2321","X.3483.BK20","X-3483","RNASeq_FPKM"
"2322","X.3483.BK20.enib","X-3483","RNASeq_FPKM"
"2323","X.3483.CG97","X-3483","RNASeq_FPKM"
"2324","X.3483.dane","X-3483","RNASeq_FPKM"
"2325","X.3483.enib","X-3483","RNASeq_FPKM"
"2326","X.3483.enib.biib","X-3483","RNASeq_FPKM"
"2327","X.3483.LD25","X-3483","RNASeq_FPKM"
"2328","X.3483.LD78","X-3483","RNASeq_FPKM"
"2329","X.3483.LE11","X-3483","RNASeq_FPKM"
"2330","X.3483.LE11.enib","X-3483","RNASeq_FPKM"
"2331","X.3483.LG13","X-3483","RNASeq_FPKM"
"2332","X.3483.TA66","X-3483","RNASeq_FPKM"
"2333","X.3483.uned","X-3483","RNASeq_FPKM"
"2334","X.3483.WN74","X-3483","RNASeq_FPKM"
"2335","X.3486.biib","X-3486","RNASeq_FPKM"
"2336","X.3486.BK20","X-3486","RNASeq_FPKM"
"2337","X.3486.BK20.enib","X-3486","RNASeq_FPKM"
"2338","X.3486.CG97","X-3486","RNASeq_FPKM"
"2339","X.3486.dane","X-3486","RNASeq_FPKM"
"2340","X.3486.enib","X-3486","RNASeq_FPKM"
"2341","X.3486.enib.biib","X-3486","RNASeq_FPKM"
"2342","X.3486.LD25","X-3486","RNASeq_FPKM"
"2343","X.3486.LD78","X-3486","RNASeq_FPKM"
"2344","X.3486.LE11","X-3486","RNASeq_FPKM"
"2345","X.3486.LE11.enib","X-3486","RNASeq_FPKM"
"2346","X.3486.LG13","X-3486","RNASeq_FPKM"
"2347","X.3486.TA66","X-3486","RNASeq_FPKM"
"2348","X.3486.uned","X-3486","RNASeq_FPKM"
"2349","X.3486.WN74","X-3486","RNASeq_FPKM"
"2350","X.3503.biib","X-3503","RNASeq_FPKM"
"2351","X.3503.BK20","X-3503","RNASeq_FPKM"
"2352","X.3503.BK20.enib","X-3503","RNASeq_FPKM"
"2353","X.3503.CG97","X-3503","RNASeq_FPKM"
"2354","X.3503.dane","X-3503","RNASeq_FPKM"
"2355","X.3503.enib","X-3503","RNASeq_FPKM"
"2356","X.3503.enib.biib","X-3503","RNASeq_FPKM"
"2357","X.3503.LD25","X-3503","RNASeq_FPKM"
"2358","X.3503.LD78","X-3503","RNASeq_FPKM"
"2359","X.3503.LE11","X-3503","RNASeq_FPKM"
"2360","X.3503.LE11.enib","X-3503","RNASeq_FPKM"
"2361","X.3503.LG13","X-3503","RNASeq_FPKM"
"2362","X.3503.TA66","X-3503","RNASeq_FPKM"
"2363","X.3503.uned","X-3503","RNASeq_FPKM"
"2364","X.3503.WN74","X-3503","RNASeq_FPKM"
"2369","X.3676.biib","X-3676","RNASeq_FPKM"
"2370","X.3676.BK20","X-3676","RNASeq_FPKM"
"2371","X.3676.BK20.enib","X-3676","RNASeq_FPKM"
"2372","X.3676.CG97","X-3676","RNASeq_FPKM"
"2373","X.3676.dane","X-3676","RNASeq_FPKM"
"2374","X.3676.enib","X-3676","RNASeq_FPKM"
"2375","X.3676.enib.biib","X-3676","RNASeq_FPKM"
"2376","X.3676.LD25","X-3676","RNASeq_FPKM"
"2377","X.3676.LD78","X-3676","RNASeq_FPKM"
"2378","X.3676.LE11","X-3676","RNASeq_FPKM"
"2379","X.3676.LE11.enib","X-3676","RNASeq_FPKM"
"2380","X.3676.LG13","X-3676","RNASeq_FPKM"
"2381","X.3676.TA66","X-3676","RNASeq_FPKM"
"2382","X.3676.uned","X-3676","RNASeq_FPKM"
"2383","X.3676.WN74","X-3676","RNASeq_FPKM"
"2406","X.3746.biib","X-3746","RNASeq_FPKM"
"2407","X.3746.BK20","X-3746","RNASeq_FPKM"
"2408","X.3746.BK20.enib","X-3746","RNASeq_FPKM"
"2409","X.3746.CG97","X-3746","RNASeq_FPKM"
"2410","X.3746.dane","X-3746","RNASeq_FPKM"
"2411","X.3746.enib","X-3746","RNASeq_FPKM"
"2412","X.3746.enib.biib","X-3746","RNASeq_FPKM"
"2413","X.3746.LD25","X-3746","RNASeq_FPKM"
"2414","X.3746.LD78","X-3746","RNASeq_FPKM"
"2415","X.3746.LE11","X-3746","RNASeq_FPKM"
"2416","X.3746.LE11.enib","X-3746","RNASeq_FPKM"
"2417","X.3746.LG13","X-3746","RNASeq_FPKM"
"2418","X.3746.TA66","X-3746","RNASeq_FPKM"
"2419","X.3746.uned","X-3746","RNASeq_FPKM"
"2420","X.3746.WN74","X-3746","RNASeq_FPKM"
"2421","X.3773.biib","X-3773","RNASeq_FPKM"
"2422","X.3773.BK20","X-3773","RNASeq_FPKM"
"2423","X.3773.BK20.enib","X-3773","RNASeq_FPKM"
"2424","X.3773.CG97","X-3773","RNASeq_FPKM"
"2425","X.3773.CL57","X-3773","RNASeq_FPKM"
"2426","X.3773.dane","X-3773","RNASeq_FPKM"
"2427","X.3773.enib","X-3773","RNASeq_FPKM"
"2428","X.3773.enib.biib","X-3773","RNASeq_FPKM"
"2429","X.3773.LD25","X-3773","RNASeq_FPKM"
"2430","X.3773.LD78","X-3773","RNASeq_FPKM"
"2431","X.3773.LE11","X-3773","RNASeq_FPKM"
"2432","X.3773.LE11.biib","X-3773","RNASeq_FPKM"
"2433","X.3773.LE11.enib","X-3773","RNASeq_FPKM"
"2434","X.3773.LG13","X-3773","RNASeq_FPKM"
"2435","X.3773.TA66","X-3773","RNASeq_FPKM"
"2436","X.3773.uned","X-3773","RNASeq_FPKM"
"2437","X.3773.WN74","X-3773","RNASeq_FPKM"
"2551","X.3851.biib","X-3851","RNASeq_FPKM"
"2552","X.3851.BK20","X-3851","RNASeq_FPKM"
"2553","X.3851.BK20.enib","X-3851","RNASeq_FPKM"
"2554","X.3851.CG97","X-3851","RNASeq_FPKM"
"2555","X.3851.CL57","X-3851","RNASeq_FPKM"
"2556","X.3851.dane","X-3851","RNASeq_FPKM"
"2557","X.3851.enib","X-3851","RNASeq_FPKM"
"2558","X.3851.enib.biib","X-3851","RNASeq_FPKM"
"2559","X.3851.LD25","X-3851","RNASeq_FPKM"
"2560","X.3851.LD78","X-3851","RNASeq_FPKM"
"2561","X.3851.LE11","X-3851","RNASeq_FPKM"
"2562","X.3851.LE11.biib","X-3851","RNASeq_FPKM"
"2563","X.3851.LE11.enib","X-3851","RNASeq_FPKM"
"2564","X.3851.LG13","X-3851","RNASeq_FPKM"
"2565","X.3851.TA66","X-3851","RNASeq_FPKM"
"2566","X.3851.uned","X-3851","RNASeq_FPKM"
"2567","X.3851.WN74","X-3851","RNASeq_FPKM"
"2590","X.3880.biib","X-3880","RNASeq_FPKM"
"2591","X.3880.BK20","X-3880","RNASeq_FPKM"
"2592","X.3880.BK20.enib","X-3880","RNASeq_FPKM"
"2593","X.3880.CG97","X-3880","RNASeq_FPKM"
"2594","X.3880.dane","X-3880","RNASeq_FPKM"
"2595","X.3880.enib","X-3880","RNASeq_FPKM"
"2596","X.3880.enib.biib","X-3880","RNASeq_FPKM"
"2597","X.3880.LD25","X-3880","RNASeq_FPKM"
"2598","X.3880.LD78","X-3880","RNASeq_FPKM"
"2599","X.3880.LE11","X-3880","RNASeq_FPKM"
"2600","X.3880.LE11.enib","X-3880","RNASeq_FPKM"
"2601","X.3880.LG13","X-3880","RNASeq_FPKM"
"2602","X.3880.TA66","X-3880","RNASeq_FPKM"
"2603","X.3880.uned","X-3880","RNASeq_FPKM"
"2604","X.3880.WN74","X-3880","RNASeq_FPKM"
"2740","X.4157.biib","X-4157","RNASeq_FPKM"
"2741","X.4157.BK20","X-4157","RNASeq_FPKM"
"2742","X.4157.BK20.enib","X-4157","RNASeq_FPKM"
"2743","X.4157.CG97","X-4157","RNASeq_FPKM"
"2744","X.4157.CL57","X-4157","RNASeq_FPKM"
"2745","X.4157.dane","X-4157","RNASeq_FPKM"
"2746","X.4157.enib","X-4157","RNASeq_FPKM"
"2747","X.4157.enib.biib","X-4157","RNASeq_FPKM"
"2748","X.4157.LD25","X-4157","RNASeq_FPKM"
"2749","X.4157.LD78","X-4157","RNASeq_FPKM"
"2750","X.4157.LE11","X-4157","RNASeq_FPKM"
"2751","X.4157.LE11.enib","X-4157","RNASeq_FPKM"
"2752","X.4157.LG13","X-4157","RNASeq_FPKM"
"2753","X.4157.TA66","X-4157","RNASeq_FPKM"
"2754","X.4157.uned","X-4157","RNASeq_FPKM"
"2755","X.4157.WN74","X-4157","RNASeq_FPKM"
"2813","X.4339.biib","X-4339","RNASeq_FPKM"
"2814","X.4339.BK20","X-4339","RNASeq_FPKM"
"2815","X.4339.BK20.enib","X-4339","RNASeq_FPKM"
"2816","X.4339.CG97","X-4339","RNASeq_FPKM"
"2817","X.4339.CL57","X-4339","RNASeq_FPKM"
"2818","X.4339.dane","X-4339","RNASeq_FPKM"
"2819","X.4339.enib","X-4339","RNASeq_FPKM"
"2820","X.4339.enib.biib","X-4339","RNASeq_FPKM"
"2821","X.4339.LD25","X-4339","RNASeq_FPKM"
"2822","X.4339.LD78","X-4339","RNASeq_FPKM"
"2823","X.4339.LE11","X-4339","RNASeq_FPKM"
"2824","X.4339.LE11.biib","X-4339","RNASeq_FPKM"
"2825","X.4339.LE11.enib","X-4339","RNASeq_FPKM"
"2826","X.4339.LG13","X-4339","RNASeq_FPKM"
"2827","X.4339.TA66","X-4339","RNASeq_FPKM"
"2828","X.4339.uned","X-4339","RNASeq_FPKM"
"2829","X.4339.WN74","X-4339","RNASeq_FPKM"
"2890","X.4426.biib","X-4426","RNASeq_FPKM"
"2891","X.4426.BK20","X-4426","RNASeq_FPKM"
"2892","X.4426.BK20.enib","X-4426","RNASeq_FPKM"
"2893","X.4426.CG97","X-4426","RNASeq_FPKM"
"2894","X.4426.dane","X-4426","RNASeq_FPKM"
"2895","X.4426.enib","X-4426","RNASeq_FPKM"
"2896","X.4426.enib.biib","X-4426","RNASeq_FPKM"
"2897","X.4426.LD25","X-4426","RNASeq_FPKM"
"2898","X.4426.LD78","X-4426","RNASeq_FPKM"
"2899","X.4426.LE11","X-4426","RNASeq_FPKM"
"2900","X.4426.LE11.enib","X-4426","RNASeq_FPKM"
"2901","X.4426.LG13","X-4426","RNASeq_FPKM"
"2902","X.4426.TA66","X-4426","RNASeq_FPKM"
"2903","X.4426.uned","X-4426","RNASeq_FPKM"
"2904","X.4426.WN74","X-4426","RNASeq_FPKM"
"2905","X.4455.biib","X-4455","RNASeq_FPKM"
"2906","X.4455.BK20","X-4455","RNASeq_FPKM"
"2907","X.4455.BK20.enib","X-4455","RNASeq_FPKM"
"2908","X.4455.CG97","X-4455","RNASeq_FPKM"
"2909","X.4455.CL57","X-4455","RNASeq_FPKM"
"2910","X.4455.dane","X-4455","RNASeq_FPKM"
"2911","X.4455.enib","X-4455","RNASeq_FPKM"
"2912","X.4455.enib.biib","X-4455","RNASeq_FPKM"
"2913","X.4455.LD25","X-4455","RNASeq_FPKM"
"2914","X.4455.LD78","X-4455","RNASeq_FPKM"
"2915","X.4455.LE11","X-4455","RNASeq_FPKM"
"2916","X.4455.LE11.enib","X-4455","RNASeq_FPKM"
"2917","X.4455.LG13","X-4455","RNASeq_FPKM"
"2918","X.4455.TA66","X-4455","RNASeq_FPKM"
"2919","X.4455.uned","X-4455","RNASeq_FPKM"
"2920","X.4455.WN74","X-4455","RNASeq_FPKM"
"2921","X.4530.biib","X-4530","RNASeq_FPKM"
"2922","X.4530.BK20","X-4530","RNASeq_FPKM"
"2923","X.4530.BK20.enib","X-4530","RNASeq_FPKM"
"2924","X.4530.CG97","X-4530","RNASeq_FPKM"
"2925","X.4530.enib","X-4530","RNASeq_FPKM"
"2926","X.4530.enib.biib","X-4530","RNASeq_FPKM"
"2927","X.4530.LD25","X-4530","RNASeq_FPKM"
"2928","X.4530.LD78","X-4530","RNASeq_FPKM"
"2929","X.4530.LE11","X-4530","RNASeq_FPKM"
"2930","X.4530.LE11.enib","X-4530","RNASeq_FPKM"
"2931","X.4530.LG13","X-4530","RNASeq_FPKM"
"2932","X.4530.TA66","X-4530","RNASeq_FPKM"
"2933","X.4530.uned","X-4530","RNASeq_FPKM"
"2934","X.4530.WN74","X-4530","RNASeq_FPKM"
"2935","X.4538.biib","X-4538","RNASeq_FPKM"
"2936","X.4538.BK20","X-4538","RNASeq_FPKM"
"2937","X.4538.BK20.enib","X-4538","RNASeq_FPKM"
"2938","X.4538.CG97","X-4538","RNASeq_FPKM"
"2939","X.4538.dane","X-4538","RNASeq_FPKM"
"2940","X.4538.enib","X-4538","RNASeq_FPKM"
"2941","X.4538.enib.biib","X-4538","RNASeq_FPKM"
"2942","X.4538.LD25","X-4538","RNASeq_FPKM"
"2943","X.4538.LD78","X-4538","RNASeq_FPKM"
"2944","X.4538.LE11","X-4538","RNASeq_FPKM"
"2945","X.4538.LE11.enib","X-4538","RNASeq_FPKM"
"2946","X.4538.LG13","X-4538","RNASeq_FPKM"
"2947","X.4538.TA66","X-4538","RNASeq_FPKM"
"2948","X.4538.uned","X-4538","RNASeq_FPKM"
"2949","X.4538.WN74","X-4538","RNASeq_FPKM"
"2972","X.4644.biib","X-4644","RNASeq_FPKM"
"2973","X.4644.BK20","X-4644","RNASeq_FPKM"
"2974","X.4644.BK20.enib","X-4644","RNASeq_FPKM"
"2975","X.4644.CG97","X-4644","RNASeq_FPKM"
"2976","X.4644.CL57","X-4644","RNASeq_FPKM"
"2977","X.4644.dane","X-4644","RNASeq_FPKM"
"2978","X.4644.enib","X-4644","RNASeq_FPKM"
"2979","X.4644.enib.biib","X-4644","RNASeq_FPKM"
"2980","X.4644.LD25","X-4644","RNASeq_FPKM"
"2981","X.4644.LD78","X-4644","RNASeq_FPKM"
"2982","X.4644.LE11","X-4644","RNASeq_FPKM"
"2983","X.4644.LE11.enib","X-4644","RNASeq_FPKM"
"2984","X.4644.LG13","X-4644","RNASeq_FPKM"
"2985","X.4644.TA66","X-4644","RNASeq_FPKM"
"2986","X.4644.uned","X-4644","RNASeq_FPKM"
"2987","X.4644.WN74","X-4644","RNASeq_FPKM"
"3008","X.4668.biib","X-4668","RNASeq_FPKM"
"3009","X.4668.BK20","X-4668","RNASeq_FPKM"
"3010","X.4668.BK20.enib","X-4668","RNASeq_FPKM"
"3011","X.4668.CG97","X-4668","RNASeq_FPKM"
"3012","X.4668.dane","X-4668","RNASeq_FPKM"
"3013","X.4668.enib","X-4668","RNASeq_FPKM"
"3014","X.4668.enib.biib","X-4668","RNASeq_FPKM"
"3015","X.4668.LD25","X-4668","RNASeq_FPKM"
"3016","X.4668.LD78","X-4668","RNASeq_FPKM"
