"","model.id","biobase.id","mDataType"
"40","X.1008.LL71","X-1008","RNASeq_FPKM"
"41","X.1008.pael","X-1008","RNASeq_FPKM"
"42","X.1008.taen","X-1008","RNASeq_FPKM"
"43","X.1008.trab","X-1008","RNASeq_FPKM"
"44","X.1008.uned","X-1008","RNASeq_FPKM"
"256","X.1298.BG98","X-1298","RNASeq_FPKM"
"257","X.1298.biib","X-1298","RNASeq_FPKM"
"258","X.1298.BK20","X-1298","RNASeq_FPKM"
"259","X.1298.BY19","X-1298","RNASeq_FPKM"
"260","X.1298.BY19.LE11","X-1298","RNASeq_FPKM"
"261","X.1298.BY19.LJ16","X-1298","RNASeq_FPKM"
"262","X.1298.CG97","X-1298","RNASeq_FPKM"
"263","X.1298.CL57","X-1298","RNASeq_FPKM"
"264","X.1298.HD01","X-1298","RNASeq_FPKM"
"265","X.1298.IN24","X-1298","RNASeq_FPKM"
"266","X.1298.LE11","X-1298","RNASeq_FPKM"
"267","X.1298.LE11.evus","X-1298","RNASeq_FPKM"
"268","X.1298.LF02","X-1298","RNASeq_FPKM"
"269","X.1298.LF27.evus","X-1298","RNASeq_FPKM"
"270","X.1298.LJ16","X-1298","RNASeq_FPKM"
"271","X.1298.LJ16.trab","X-1298","RNASeq_FPKM"
"272","X.1298.LK36","X-1298","RNASeq_FPKM"
"273","X.1298.LL71","X-1298","RNASeq_FPKM"
"274","X.1298.pael","X-1298","RNASeq_FPKM"
"275","X.1298.taen","X-1298","RNASeq_FPKM"
"276","X.1298.trab","X-1298","RNASeq_FPKM"
"277","X.1298.uned","X-1298","RNASeq_FPKM"
"351","X.1349.LF27.evus","X-1349","RNASeq_FPKM"
"372","X.1371.BG98","X-1371","RNASeq_FPKM"
"373","X.1371.biib","X-1371","RNASeq_FPKM"
"374","X.1371.BK20","X-1371","RNASeq_FPKM"
"375","X.1371.BY19","X-1371","RNASeq_FPKM"
"376","X.1371.BY19.LE11","X-1371","RNASeq_FPKM"
"377","X.1371.BY19.LJ16","X-1371","RNASeq_FPKM"
"378","X.1371.CG97","X-1371","RNASeq_FPKM"
"379","X.1371.CL57","X-1371","RNASeq_FPKM"
"380","X.1371.HD01","X-1371","RNASeq_FPKM"
"381","X.1371.IN24","X-1371","RNASeq_FPKM"
"382","X.1371.LE11","X-1371","RNASeq_FPKM"
"383","X.1371.LF02","X-1371","RNASeq_FPKM"
"384","X.1371.LF27.evus","X-1371","RNASeq_FPKM"
"385","X.1371.LJ16","X-1371","RNASeq_FPKM"
"386","X.1371.LJ16.trab","X-1371","RNASeq_FPKM"
"387","X.1371.LK36","X-1371","RNASeq_FPKM"
"388","X.1371.LL71","X-1371","RNASeq_FPKM"
"389","X.1371.pael","X-1371","RNASeq_FPKM"
"390","X.1371.taen","X-1371","RNASeq_FPKM"
"391","X.1371.trab","X-1371","RNASeq_FPKM"
"392","X.1371.uned","X-1371","RNASeq_FPKM"
"393","X.1383.BG98","X-1383","RNASeq_FPKM"
"394","X.1383.biib","X-1383","RNASeq_FPKM"
"395","X.1383.BK20","X-1383","RNASeq_FPKM"
"396","X.1383.BY19","X-1383","RNASeq_FPKM"
"397","X.1383.BY19.LE11","X-1383","RNASeq_FPKM"
"398","X.1383.BY19.LJ16","X-1383","RNASeq_FPKM"
"399","X.1383.CG97","X-1383","RNASeq_FPKM"
"400","X.1383.CL57","X-1383","RNASeq_FPKM"
"401","X.1383.HD01","X-1383","RNASeq_FPKM"
"402","X.1383.IN24","X-1383","RNASeq_FPKM"
"403","X.1383.LE11","X-1383","RNASeq_FPKM"
"404","X.1383.LE11.evus","X-1383","RNASeq_FPKM"
"405","X.1383.LF02","X-1383","RNASeq_FPKM"
"406","X.1383.LF27.evus","X-1383","RNASeq_FPKM"
"407","X.1383.LJ16","X-1383","RNASeq_FPKM"
"408","X.1383.LJ16.trab","X-1383","RNASeq_FPKM"
"409","X.1383.LK36","X-1383","RNASeq_FPKM"
"410","X.1383.LL71","X-1383","RNASeq_FPKM"
"411","X.1383.pael","X-1383","RNASeq_FPKM"
"412","X.1383.taen","X-1383","RNASeq_FPKM"
"413","X.1383.trab","X-1383","RNASeq_FPKM"
"414","X.1383.uned","X-1383","RNASeq_FPKM"
"415","X.1407.BG98","X-1407","RNASeq_FPKM"
"416","X.1407.biib","X-1407","RNASeq_FPKM"
"417","X.1407.BK20","X-1407","RNASeq_FPKM"
"418","X.1407.BY19","X-1407","RNASeq_FPKM"
"419","X.1407.BY19.LE11","X-1407","RNASeq_FPKM"
"420","X.1407.BY19.LJ16","X-1407","RNASeq_FPKM"
"421","X.1407.CG97","X-1407","RNASeq_FPKM"
"422","X.1407.CL57","X-1407","RNASeq_FPKM"
"423","X.1407.HD01","X-1407","RNASeq_FPKM"
"424","X.1407.IN24","X-1407","RNASeq_FPKM"
"425","X.1407.LE11","X-1407","RNASeq_FPKM"
"426","X.1407.LE11.evus","X-1407","RNASeq_FPKM"
"427","X.1407.LF02","X-1407","RNASeq_FPKM"
"428","X.1407.LF27.evus","X-1407","RNASeq_FPKM"
"429","X.1407.LJ16","X-1407","RNASeq_FPKM"
"430","X.1407.LJ16.trab","X-1407","RNASeq_FPKM"
"431","X.1407.LK36","X-1407","RNASeq_FPKM"
"432","X.1407.LL71","X-1407","RNASeq_FPKM"
"433","X.1407.pael","X-1407","RNASeq_FPKM"
"434","X.1407.taen","X-1407","RNASeq_FPKM"
"435","X.1407.trab","X-1407","RNASeq_FPKM"
"436","X.1407.uned","X-1407","RNASeq_FPKM"
"501","X.1468.BG98","X-1468","RNASeq_FPKM"
"502","X.1468.biib","X-1468","RNASeq_FPKM"
"503","X.1468.BK20","X-1468","RNASeq_FPKM"
"504","X.1468.BY19","X-1468","RNASeq_FPKM"
"505","X.1468.BY19.LE11","X-1468","RNASeq_FPKM"
"506","X.1468.BY19.LJ16","X-1468","RNASeq_FPKM"
"507","X.1468.CG97","X-1468","RNASeq_FPKM"
"508","X.1468.CL57","X-1468","RNASeq_FPKM"
"509","X.1468.HD01","X-1468","RNASeq_FPKM"
"510","X.1468.IN24","X-1468","RNASeq_FPKM"
"511","X.1468.LE11","X-1468","RNASeq_FPKM"
"512","X.1468.LE11.evus","X-1468","RNASeq_FPKM"
"513","X.1468.LF02","X-1468","RNASeq_FPKM"
"514","X.1468.LF27.evus","X-1468","RNASeq_FPKM"
"515","X.1468.LJ16","X-1468","RNASeq_FPKM"
"516","X.1468.LJ16.trab","X-1468","RNASeq_FPKM"
"517","X.1468.LK36","X-1468","RNASeq_FPKM"
"518","X.1468.LL71","X-1468","RNASeq_FPKM"
"519","X.1468.pael","X-1468","RNASeq_FPKM"
"520","X.1468.taen","X-1468","RNASeq_FPKM"
"521","X.1468.trab","X-1468","RNASeq_FPKM"
"522","X.1468.uned","X-1468","RNASeq_FPKM"
"637","X.1600.BG98","X-1600","RNASeq_FPKM"
"638","X.1600.biib","X-1600","RNASeq_FPKM"
"639","X.1600.BK20","X-1600","RNASeq_FPKM"
"640","X.1600.BY19","X-1600","RNASeq_FPKM"
"641","X.1600.BY19.LE11","X-1600","RNASeq_FPKM"
"642","X.1600.BY19.LJ16","X-1600","RNASeq_FPKM"
"643","X.1600.CG97","X-1600","RNASeq_FPKM"
"644","X.1600.CL57","X-1600","RNASeq_FPKM"
"645","X.1600.HD01","X-1600","RNASeq_FPKM"
"646","X.1600.IN24","X-1600","RNASeq_FPKM"
"647","X.1600.LE11","X-1600","RNASeq_FPKM"
"648","X.1600.LE11.evus","X-1600","RNASeq_FPKM"
"649","X.1600.LF02","X-1600","RNASeq_FPKM"
"650","X.1600.LF27.evus","X-1600","RNASeq_FPKM"
"651","X.1600.LJ16","X-1600","RNASeq_FPKM"
"652","X.1600.LJ16.trab","X-1600","RNASeq_FPKM"
"653","X.1600.LK36","X-1600","RNASeq_FPKM"
"654","X.1600.LL71","X-1600","RNASeq_FPKM"
"655","X.1600.pael","X-1600","RNASeq_FPKM"
"656","X.1600.taen","X-1600","RNASeq_FPKM"
"657","X.1600.trab","X-1600","RNASeq_FPKM"
"658","X.1600.uned","X-1600","RNASeq_FPKM"
"659","X.1631.BG98","X-1631","RNASeq_FPKM"
"660","X.1631.biib","X-1631","RNASeq_FPKM"
"661","X.1631.BK20","X-1631","RNASeq_FPKM"
"662","X.1631.BY19","X-1631","RNASeq_FPKM"
"663","X.1631.BY19.LE11","X-1631","RNASeq_FPKM"
"664","X.1631.BY19.LJ16","X-1631","RNASeq_FPKM"
"665","X.1631.CG97","X-1631","RNASeq_FPKM"
"666","X.1631.CL57","X-1631","RNASeq_FPKM"
"667","X.1631.HD01","X-1631","RNASeq_FPKM"
"668","X.1631.LE11","X-1631","RNASeq_FPKM"
"669","X.1631.LE11.evus","X-1631","RNASeq_FPKM"
"670","X.1631.LF02","X-1631","RNASeq_FPKM"
"671","X.1631.LJ16","X-1631","RNASeq_FPKM"
"672","X.1631.LJ16.trab","X-1631","RNASeq_FPKM"
"673","X.1631.LK36","X-1631","RNASeq_FPKM"
"674","X.1631.LL71","X-1631","RNASeq_FPKM"
"675","X.1631.pael","X-1631","RNASeq_FPKM"
"676","X.1631.taen","X-1631","RNASeq_FPKM"
"677","X.1631.trab","X-1631","RNASeq_FPKM"
"678","X.1631.uned","X-1631","RNASeq_FPKM"
"806","X.1828.BG98","X-1828","RNASeq_FPKM"
"807","X.1828.biib","X-1828","RNASeq_FPKM"
"808","X.1828.BK20","X-1828","RNASeq_FPKM"
"809","X.1828.BY19","X-1828","RNASeq_FPKM"
"810","X.1828.BY19.LE11","X-1828","RNASeq_FPKM"
"811","X.1828.BY19.LJ16","X-1828","RNASeq_FPKM"
"812","X.1828.CG97","X-1828","RNASeq_FPKM"
"813","X.1828.CL57","X-1828","RNASeq_FPKM"
"814","X.1828.HD01","X-1828","RNASeq_FPKM"
"815","X.1828.IN24","X-1828","RNASeq_FPKM"
"816","X.1828.LE11","X-1828","RNASeq_FPKM"
"817","X.1828.LE11.evus","X-1828","RNASeq_FPKM"
"818","X.1828.LF02","X-1828","RNASeq_FPKM"
"819","X.1828.LJ16","X-1828","RNASeq_FPKM"
"820","X.1828.LJ16.trab","X-1828","RNASeq_FPKM"
"821","X.1828.LK36","X-1828","RNASeq_FPKM"
"822","X.1828.LL71","X-1828","RNASeq_FPKM"
"823","X.1828.pael","X-1828","RNASeq_FPKM"
"824","X.1828.taen","X-1828","RNASeq_FPKM"
"825","X.1828.trab","X-1828","RNASeq_FPKM"
"826","X.1828.uned","X-1828","RNASeq_FPKM"
"827","X.1832.BG98","X-1832","RNASeq_FPKM"
"828","X.1832.biib","X-1832","RNASeq_FPKM"
"829","X.1832.BK20","X-1832","RNASeq_FPKM"
"830","X.1832.BY19","X-1832","RNASeq_FPKM"
"831","X.1832.BY19.LE11","X-1832","RNASeq_FPKM"
"832","X.1832.BY19.LJ16","X-1832","RNASeq_FPKM"
"833","X.1832.CG97","X-1832","RNASeq_FPKM"
"834","X.1832.CL57","X-1832","RNASeq_FPKM"
"835","X.1832.HD01","X-1832","RNASeq_FPKM"
"836","X.1832.IN24","X-1832","RNASeq_FPKM"
"837","X.1832.LE11","X-1832","RNASeq_FPKM"
"838","X.1832.LE11.evus","X-1832","RNASeq_FPKM"
"839","X.1832.LF02","X-1832","RNASeq_FPKM"
"840","X.1832.LF27.evus","X-1832","RNASeq_FPKM"
"841","X.1832.LJ16","X-1832","RNASeq_FPKM"
"842","X.1832.LJ16.trab","X-1832","RNASeq_FPKM"
"843","X.1832.LK36","X-1832","RNASeq_FPKM"
"844","X.1832.LL71","X-1832","RNASeq_FPKM"
"845","X.1832.pael","X-1832","RNASeq_FPKM"
"846","X.1832.taen","X-1832","RNASeq_FPKM"
"847","X.1832.trab","X-1832","RNASeq_FPKM"
"848","X.1832.uned","X-1832","RNASeq_FPKM"
"931","X.1916.BG98","X-1916","RNASeq_FPKM"
"932","X.1916.biib","X-1916","RNASeq_FPKM"
"933","X.1916.BK20","X-1916","RNASeq_FPKM"
"934","X.1916.BY19","X-1916","RNASeq_FPKM"
"935","X.1916.BY19.LE11","X-1916","RNASeq_FPKM"
"936","X.1916.BY19.LJ16","X-1916","RNASeq_FPKM"
"937","X.1916.CG97","X-1916","RNASeq_FPKM"
"938","X.1916.CL57","X-1916","RNASeq_FPKM"
"939","X.1916.HD01","X-1916","RNASeq_FPKM"
"940","X.1916.IN24","X-1916","RNASeq_FPKM"
"941","X.1916.LE11","X-1916","RNASeq_FPKM"
"942","X.1916.LE11.evus","X-1916","RNASeq_FPKM"
"943","X.1916.LF02","X-1916","RNASeq_FPKM"
"944","X.1916.LF27.evus","X-1916","RNASeq_FPKM"
"945","X.1916.LJ16","X-1916","RNASeq_FPKM"
"946","X.1916.LJ16.trab","X-1916","RNASeq_FPKM"
"947","X.1916.LK36","X-1916","RNASeq_FPKM"
"948","X.1916.LL71","X-1916","RNASeq_FPKM"
"949","X.1916.pael","X-1916","RNASeq_FPKM"
"950","X.1916.taen","X-1916","RNASeq_FPKM"
"951","X.1916.trab","X-1916","RNASeq_FPKM"
"952","X.1916.uned","X-1916","RNASeq_FPKM"
"953","X.1921.BG98","X-1921","RNASeq_FPKM"
"954","X.1921.biib","X-1921","RNASeq_FPKM"
"955","X.1921.BK20","X-1921","RNASeq_FPKM"
"956","X.1921.BY19","X-1921","RNASeq_FPKM"
"957","X.1921.BY19.LE11","X-1921","RNASeq_FPKM"
"958","X.1921.BY19.LJ16","X-1921","RNASeq_FPKM"
"959","X.1921.CG97","X-1921","RNASeq_FPKM"
"960","X.1921.CL57","X-1921","RNASeq_FPKM"
"961","X.1921.HD01","X-1921","RNASeq_FPKM"
"962","X.1921.IN24","X-1921","RNASeq_FPKM"
"963","X.1921.LE11","X-1921","RNASeq_FPKM"
"964","X.1921.LE11.evus","X-1921","RNASeq_FPKM"
"965","X.1921.LF02","X-1921","RNASeq_FPKM"
"966","X.1921.LF27.evus","X-1921","RNASeq_FPKM"
"967","X.1921.LJ16","X-1921","RNASeq_FPKM"
"968","X.1921.LJ16.trab","X-1921","RNASeq_FPKM"
"969","X.1921.LK36","X-1921","RNASeq_FPKM"
"970","X.1921.LL71","X-1921","RNASeq_FPKM"
"971","X.1921.pael","X-1921","RNASeq_FPKM"
"972","X.1921.taen","X-1921","RNASeq_FPKM"
"973","X.1921.trab","X-1921","RNASeq_FPKM"
"974","X.1921.uned","X-1921","RNASeq_FPKM"
"1227","X.2127.LF27.evus","X-2127","RNASeq_FPKM"
"1289","X.2195.BG98","X-2195","RNASeq_FPKM"
"1290","X.2195.biib","X-2195","RNASeq_FPKM"
"1291","X.2195.BK20","X-2195","RNASeq_FPKM"
"1292","X.2195.BY19","X-2195","RNASeq_FPKM"
"1293","X.2195.BY19.LE11","X-2195","RNASeq_FPKM"
"1294","X.2195.BY19.LJ16","X-2195","RNASeq_FPKM"
"1295","X.2195.CG97","X-2195","RNASeq_FPKM"
"1296","X.2195.CL57","X-2195","RNASeq_FPKM"
"1297","X.2195.HD01","X-2195","RNASeq_FPKM"
"1298","X.2195.IN24","X-2195","RNASeq_FPKM"
"1299","X.2195.LE11","X-2195","RNASeq_FPKM"
"1300","X.2195.LE11.evus","X-2195","RNASeq_FPKM"
"1301","X.2195.LF02","X-2195","RNASeq_FPKM"
"1302","X.2195.LJ16","X-2195","RNASeq_FPKM"
"1303","X.2195.LJ16.trab","X-2195","RNASeq_FPKM"
"1304","X.2195.LK36","X-2195","RNASeq_FPKM"
"1305","X.2195.LL71","X-2195","RNASeq_FPKM"
"1306","X.2195.pael","X-2195","RNASeq_FPKM"
"1307","X.2195.taen","X-2195","RNASeq_FPKM"
"1308","X.2195.trab","X-2195","RNASeq_FPKM"
"1309","X.2195.uned","X-2195","RNASeq_FPKM"
"1375","X.2344.BG98","X-2344","RNASeq_FPKM"
"1376","X.2344.biib","X-2344","RNASeq_FPKM"
"1377","X.2344.BK20","X-2344","RNASeq_FPKM"
"1378","X.2344.BY19","X-2344","RNASeq_FPKM"
"1379","X.2344.BY19.LE11","X-2344","RNASeq_FPKM"
"1380","X.2344.BY19.LJ16","X-2344","RNASeq_FPKM"
"1381","X.2344.CG97","X-2344","RNASeq_FPKM"
"1382","X.2344.CL57","X-2344","RNASeq_FPKM"
"1383","X.2344.HD01","X-2344","RNASeq_FPKM"
"1384","X.2344.IN24","X-2344","RNASeq_FPKM"
"1385","X.2344.LE11","X-2344","RNASeq_FPKM"
"1386","X.2344.LE11.evus","X-2344","RNASeq_FPKM"
"1387","X.2344.LF02","X-2344","RNASeq_FPKM"
"1388","X.2344.LF27.evus","X-2344","RNASeq_FPKM"
"1389","X.2344.LJ16","X-2344","RNASeq_FPKM"
"1390","X.2344.LJ16.trab","X-2344","RNASeq_FPKM"
"1391","X.2344.LK36","X-2344","RNASeq_FPKM"
"1392","X.2344.LL71","X-2344","RNASeq_FPKM"
"1393","X.2344.pael","X-2344","RNASeq_FPKM"
"1394","X.2344.taen","X-2344","RNASeq_FPKM"
"1395","X.2344.trab","X-2344","RNASeq_FPKM"
"1396","X.2344.uned","X-2344","RNASeq_FPKM"
"1397","X.2353.BG98","X-2353","RNASeq_FPKM"
"1398","X.2353.biib","X-2353","RNASeq_FPKM"
"1399","X.2353.BK20","X-2353","RNASeq_FPKM"
"1400","X.2353.BY19","X-2353","RNASeq_FPKM"
"1401","X.2353.BY19.LE11","X-2353","RNASeq_FPKM"
"1402","X.2353.BY19.LJ16","X-2353","RNASeq_FPKM"
"1403","X.2353.CG97","X-2353","RNASeq_FPKM"
"1404","X.2353.CL57","X-2353","RNASeq_FPKM"
"1405","X.2353.HD01","X-2353","RNASeq_FPKM"
"1406","X.2353.IN24","X-2353","RNASeq_FPKM"
"1407","X.2353.LE11","X-2353","RNASeq_FPKM"
"1408","X.2353.LE11.evus","X-2353","RNASeq_FPKM"
"1409","X.2353.LF02","X-2353","RNASeq_FPKM"
"1410","X.2353.LF27.evus","X-2353","RNASeq_FPKM"
"1411","X.2353.LJ16","X-2353","RNASeq_FPKM"
"1412","X.2353.LJ16.trab","X-2353","RNASeq_FPKM"
"1413","X.2353.LK36","X-2353","RNASeq_FPKM"
"1414","X.2353.LL71","X-2353","RNASeq_FPKM"
"1415","X.2353.pael","X-2353","RNASeq_FPKM"
"1416","X.2353.taen","X-2353","RNASeq_FPKM"
"1417","X.2353.trab","X-2353","RNASeq_FPKM"
"1418","X.2353.uned","X-2353","RNASeq_FPKM"
"1536","X.2487.BG98","X-2487","RNASeq_FPKM"
"1537","X.2487.biib","X-2487","RNASeq_FPKM"
"1538","X.2487.BK20","X-2487","RNASeq_FPKM"
"1539","X.2487.BY19","X-2487","RNASeq_FPKM"
"1540","X.2487.BY19.LE11","X-2487","RNASeq_FPKM"
"1541","X.2487.BY19.LJ16","X-2487","RNASeq_FPKM"
"1542","X.2487.CG97","X-2487","RNASeq_FPKM"
"1543","X.2487.CL57","X-2487","RNASeq_FPKM"
"1544","X.2487.HD01","X-2487","RNASeq_FPKM"
"1545","X.2487.IN24","X-2487","RNASeq_FPKM"
"1546","X.2487.LE11","X-2487","RNASeq_FPKM"
"1547","X.2487.LE11.evus","X-2487","RNASeq_FPKM"
"1548","X.2487.LF02","X-2487","RNASeq_FPKM"
"1549","X.2487.LF27.evus","X-2487","RNASeq_FPKM"
"1550","X.2487.LJ16","X-2487","RNASeq_FPKM"
"1551","X.2487.LJ16.trab","X-2487","RNASeq_FPKM"
"1552","X.2487.LK36","X-2487","RNASeq_FPKM"
"1553","X.2487.LL71","X-2487","RNASeq_FPKM"
"1554","X.2487.pael","X-2487","RNASeq_FPKM"
"1555","X.2487.taen","X-2487","RNASeq_FPKM"
"1556","X.2487.trab","X-2487","RNASeq_FPKM"
"1557","X.2487.uned","X-2487","RNASeq_FPKM"
"1559","X.2524.BG98","X-2524","RNASeq_FPKM"
"1560","X.2524.biib","X-2524","RNASeq_FPKM"
"1561","X.2524.BK20","X-2524","RNASeq_FPKM"
"1562","X.2524.BY19","X-2524","RNASeq_FPKM"
"1563","X.2524.BY19.LE11","X-2524","RNASeq_FPKM"
"1564","X.2524.BY19.LJ16","X-2524","RNASeq_FPKM"
"1565","X.2524.CG97","X-2524","RNASeq_FPKM"
"1566","X.2524.CL57","X-2524","RNASeq_FPKM"
"1567","X.2524.HD01","X-2524","RNASeq_FPKM"
"1568","X.2524.IN24","X-2524","RNASeq_FPKM"
"1569","X.2524.LE11","X-2524","RNASeq_FPKM"
"1570","X.2524.LE11.evus","X-2524","RNASeq_FPKM"
"1571","X.2524.LF02","X-2524","RNASeq_FPKM"
"1572","X.2524.LF27.evus","X-2524","RNASeq_FPKM"
"1573","X.2524.LJ16","X-2524","RNASeq_FPKM"
"1574","X.2524.LJ16.trab","X-2524","RNASeq_FPKM"
"1575","X.2524.LK36","X-2524","RNASeq_FPKM"
"1576","X.2524.LL71","X-2524","RNASeq_FPKM"
"1577","X.2524.pael","X-2524","RNASeq_FPKM"
"1578","X.2524.taen","X-2524","RNASeq_FPKM"
"1579","X.2524.trab","X-2524","RNASeq_FPKM"
"1580","X.2524.uned","X-2524","RNASeq_FPKM"
"1695","X.2640.BG98","X-2640","RNASeq_FPKM"
"1696","X.2640.biib","X-2640","RNASeq_FPKM"
"1697","X.2640.BK20","X-2640","RNASeq_FPKM"
"1698","X.2640.BY19","X-2640","RNASeq_FPKM"
"1699","X.2640.BY19.LE11","X-2640","RNASeq_FPKM"
"1700","X.2640.BY19.LJ16","X-2640","RNASeq_FPKM"
"1701","X.2640.CG97","X-2640","RNASeq_FPKM"
"1702","X.2640.CL57","X-2640","RNASeq_FPKM"
"1703","X.2640.HD01","X-2640","RNASeq_FPKM"
"1704","X.2640.IN24","X-2640","RNASeq_FPKM"
"1705","X.2640.LE11","X-2640","RNASeq_FPKM"
"1706","X.2640.LE11.evus","X-2640","RNASeq_FPKM"
"1707","X.2640.LF02","X-2640","RNASeq_FPKM"
"1708","X.2640.LF27.evus","X-2640","RNASeq_FPKM"
"1709","X.2640.LJ16","X-2640","RNASeq_FPKM"
"1710","X.2640.LJ16.trab","X-2640","RNASeq_FPKM"
"1711","X.2640.LK36","X-2640","RNASeq_FPKM"
"1712","X.2640.LL71","X-2640","RNASeq_FPKM"
"1713","X.2640.pael","X-2640","RNASeq_FPKM"
"1714","X.2640.taen","X-2640","RNASeq_FPKM"
"1715","X.2640.trab","X-2640","RNASeq_FPKM"
"1716","X.2640.uned","X-2640","RNASeq_FPKM"
"1810","X.2780.BG98","X-2780","RNASeq_FPKM"
"1811","X.2780.biib","X-2780","RNASeq_FPKM"
"1812","X.2780.BK20","X-2780","RNASeq_FPKM"
"1813","X.2780.BY19","X-2780","RNASeq_FPKM"
"1814","X.2780.BY19.LE11","X-2780","RNASeq_FPKM"
"1815","X.2780.BY19.LJ16","X-2780","RNASeq_FPKM"
"1816","X.2780.CG97","X-2780","RNASeq_FPKM"
"1817","X.2780.CL57","X-2780","RNASeq_FPKM"
"1818","X.2780.HD01","X-2780","RNASeq_FPKM"
"1819","X.2780.IN24","X-2780","RNASeq_FPKM"
"1820","X.2780.LE11","X-2780","RNASeq_FPKM"
"1821","X.2780.LE11.evus","X-2780","RNASeq_FPKM"
"1822","X.2780.LF02","X-2780","RNASeq_FPKM"
"1823","X.2780.LF27.evus","X-2780","RNASeq_FPKM"
"1824","X.2780.LJ16","X-2780","RNASeq_FPKM"
"1825","X.2780.LJ16.trab","X-2780","RNASeq_FPKM"
"1826","X.2780.LK36","X-2780","RNASeq_FPKM"
"1827","X.2780.LL71","X-2780","RNASeq_FPKM"
"1828","X.2780.pael","X-2780","RNASeq_FPKM"
"1829","X.2780.taen","X-2780","RNASeq_FPKM"
"1830","X.2780.trab","X-2780","RNASeq_FPKM"
"1831","X.2780.uned","X-2780","RNASeq_FPKM"
"2027","X.3077.BG98","X-3077","RNASeq_FPKM"
"2028","X.3077.biib","X-3077","RNASeq_FPKM"
"2029","X.3077.BK20","X-3077","RNASeq_FPKM"
"2030","X.3077.BY19","X-3077","RNASeq_FPKM"
"2031","X.3077.BY19.LE11","X-3077","RNASeq_FPKM"
"2032","X.3077.BY19.LJ16","X-3077","RNASeq_FPKM"
"2033","X.3077.CG97","X-3077","RNASeq_FPKM"
"2034","X.3077.CL57","X-3077","RNASeq_FPKM"
"2035","X.3077.HD01","X-3077","RNASeq_FPKM"
"2036","X.3077.IN24","X-3077","RNASeq_FPKM"
"2037","X.3077.LE11","X-3077","RNASeq_FPKM"
"2038","X.3077.LE11.evus","X-3077","RNASeq_FPKM"
"2039","X.3077.LF02","X-3077","RNASeq_FPKM"
"2040","X.3077.LF27.evus","X-3077","RNASeq_FPKM"
"2041","X.3077.LJ16","X-3077","RNASeq_FPKM"
"2042","X.3077.LJ16.trab","X-3077","RNASeq_FPKM"
"2043","X.3077.LK36","X-3077","RNASeq_FPKM"
"2044","X.3077.LL71","X-3077","RNASeq_FPKM"
"2045","X.3077.pael","X-3077","RNASeq_FPKM"
"2046","X.3077.taen","X-3077","RNASeq_FPKM"
"2047","X.3077.trab","X-3077","RNASeq_FPKM"
"2048","X.3077.uned","X-3077","RNASeq_FPKM"
"2049","X.3078.BG98","X-3078","RNASeq_FPKM"
"2050","X.3078.biib","X-3078","RNASeq_FPKM"
"2051","X.3078.BK20","X-3078","RNASeq_FPKM"
"2052","X.3078.BY19","X-3078","RNASeq_FPKM"
"2053","X.3078.BY19.LE11","X-3078","RNASeq_FPKM"
